|ROW|COL|Value
23|BRN_A24|BRN_A08|0.212
24|BRN_A25|BRN_A08|1529.17
25|BRN_A26|BRN_A08|0.091
26|BRN_LG01|BRN_A08|1952.95
27|BRN_LG02|BRN_A08|-200.07
28|BRN_LH01|BRN_A08|108006.0
29|BRN_LK01|BRN_A08|47124.0
30|BRN_LK02|BRN_A08|21457.4
31|BRN_LK03|BRN_A08|21508.5
32|Imp_A01|BRN_A08|781.506
33|Imp_A02|BRN_A08|252.861
34|Imp_A03|BRN_A08|6552.004
35|Imp_A04|BRN_A08|753.099
36|Imp_A05|BRN_A08|504.33
37|Imp_A06|BRN_A08|1252.663
38|Imp_A07|BRN_A08|12261.224
39|Imp_A08|BRN_A08|72412.72300000001
40|Imp_A09|BRN_A08|11707.957
41|Imp_A10|BRN_A08|533.046
42|Imp_A11|BRN_A08|2263.142
43|Imp_A12|BRN_A08|2690.121
44|Imp_A13|BRN_A08|284.628
45|Imp_A14|BRN_A08|347.587
46|Imp_A15|BRN_A08|196.84799999999998
47|Imp_A16|BRN_A08|350.94
48|Imp_A17|BRN_A08|511.986
49|Imp_A18|BRN_A08|402.416
50|Imp_A19|BRN_A08|1118.397
51|Imp_A20|BRN_A08|517.178
52|Imp_A21|BRN_A08|2819.085
53|Imp_A22|BRN_A08|279.933
54|Imp_A23|BRN_A08|835.953
55|Imp_A24|BRN_A08|218.463
56|Imp_A25|BRN_A08|130.026
57|Imp_A26|BRN_A08|1145.51
58|Imp_ZL0008|BRN_A08|-1.315
59|Imp_ZLR1|BRN_A08|0.0
0|BRN_A01|BRN_A09|216.437
1|BRN_A02|BRN_A09|2.253
2|BRN_A03|BRN_A09|32.184
3|BRN_A04|BRN_A09|104.548
4|BRN_A05|BRN_A09|1456.35
5|BRN_A06|BRN_A09|11339.9
6|BRN_A07|BRN_A09|55329.1
7|BRN_A08|BRN_A09|79805.5
8|BRN_A09|BRN_A09|245696.0
9|BRN_A10|BRN_A09|14660.0
10|BRN_A11|BRN_A09|3340.39
11|BRN_A12|BRN_A09|49.129
12|BRN_A13|BRN_A09|61496.8
13|BRN_A14|BRN_A09|2876.01
14|BRN_A15|BRN_A09|660.586
15|BRN_A16|BRN_A09|48300.5
16|BRN_A17|BRN_A09|3873.05
17|BRN_A18|BRN_A09|2160.34
18|BRN_A19|BRN_A09|6785.34
19|BRN_A20|BRN_A09|10845.3
20|BRN_A21|BRN_A09|88675.3
21|BRN_A22|BRN_A09|38.8
22|BRN_A23|BRN_A09|964.862
23|BRN_A24|BRN_A09|0.202
24|BRN_A25|BRN_A09|1884.93
25|BRN_A26|BRN_A09|0.095
26|BRN_LG01|BRN_A09|3491.59
27|BRN_LG02|BRN_A09|-1006.38
28|BRN_LH01|BRN_A09|355462.0
29|BRN_LK01|BRN_A09|171859.0
30|BRN_LK02|BRN_A09|72332.0
31|BRN_LK03|BRN_A09|79359.5
32|Imp_A01|BRN_A09|871.535
33|Imp_A02|BRN_A09|252.357
34|Imp_A03|BRN_A09|1194.158
35|Imp_A04|BRN_A09|747.732
36|Imp_A05|BRN_A09|2833.193
37|Imp_A06|BRN_A09|2235.7960000000003
38|Imp_A07|BRN_A09|21987.605000000003
39|Imp_A08|BRN_A09|54494.072
40|Imp_A09|BRN_A09|289146.501
41|Imp_A10|BRN_A09|5368.992
42|Imp_A11|BRN_A09|3282.102
43|Imp_A12|BRN_A09|478.553
44|Imp_A13|BRN_A09|315.265
45|Imp_A14|BRN_A09|374.276
46|Imp_A15|BRN_A09|211.563
47|Imp_A16|BRN_A09|401.674
48|Imp_A17|BRN_A09|611.1610000000001
49|Imp_A18|BRN_A09|432.87
50|Imp_A19|BRN_A09|2174.078
51|Imp_A20|BRN_A09|1554.6989999999998
52|Imp_A21|BRN_A09|8425.856
53|Imp_A22|BRN_A09|314.526
54|Imp_A23|BRN_A09|1256.788
55|Imp_A24|BRN_A09|233.846
56|Imp_A25|BRN_A09|184.26399999999998
57|Imp_A26|BRN_A09|5597.817
58|Imp_ZL0008|BRN_A09|-0.362
59|Imp_ZLR1|BRN_A09|0.0
0|BRN_A01|BRN_A10|23.301
1|BRN_A02|BRN_A10|0.533
2|BRN_A03|BRN_A10|26.826
3|BRN_A04|BRN_A10|26.874
4|BRN_A05|BRN_A10|883.755
5|BRN_A06|BRN_A10|2593.76
6|BRN_A07|BRN_A10|22203.4
7|BRN_A08|BRN_A10|22500.0
8|BRN_A09|BRN_A10|107804.0
9|BRN_A10|BRN_A10|109206.0
10|BRN_A11|BRN_A10|6444.82
11|BRN_A12|BRN_A10|0.659
12|BRN_A13|BRN_A10|14003.7
13|BRN_A14|BRN_A10|547.847
14|BRN_A15|BRN_A10|189.484
15|BRN_A16|BRN_A10|14997.0
16|BRN_A17|BRN_A10|1754.99
17|BRN_A18|BRN_A10|440.093
18|BRN_A19|BRN_A10|2281.15
19|BRN_A20|BRN_A10|1021.38
20|BRN_A21|BRN_A10|22091.7
21|BRN_A22|BRN_A10|14.95
22|BRN_A23|BRN_A10|232.756
23|BRN_A24|BRN_A10|0.178
24|BRN_A25|BRN_A10|138.04
25|BRN_A26|BRN_A10|0.09
26|BRN_LG01|BRN_A10|839.833
27|BRN_LG02|BRN_A10|-226.928
28|BRN_LH01|BRN_A10|92866.8
29|BRN_LK01|BRN_A10|57366.4
30|BRN_LK02|BRN_A10|23371.5
31|BRN_LK03|BRN_A10|22929.0
32|Imp_A01|BRN_A10|832.364
33|Imp_A02|BRN_A10|245.31
34|Imp_A03|BRN_A10|1453.996
35|Imp_A04|BRN_A10|726.225
36|Imp_A05|BRN_A10|5599.707
37|Imp_A06|BRN_A10|1377.985
38|Imp_A07|BRN_A10|11705.869
39|Imp_A08|BRN_A10|17728.5
40|Imp_A09|BRN_A10|85257.592
41|Imp_A10|BRN_A10|35460.345
42|Imp_A11|BRN_A10|6498.714
43|Imp_A12|BRN_A10|522.7239999999999
44|Imp_A13|BRN_A10|281.58
45|Imp_A14|BRN_A10|368.398
46|Imp_A15|BRN_A10|204.185
47|Imp_A16|BRN_A10|354.32800000000003
48|Imp_A17|BRN_A10|509.752
49|Imp_A18|BRN_A10|400.626
50|Imp_A19|BRN_A10|803.686
51|Imp_A20|BRN_A10|496.884
52|Imp_A21|BRN_A10|4418.267
53|Imp_A22|BRN_A10|330.733
54|Imp_A23|BRN_A10|1511.4950000000001
55|Imp_A24|BRN_A10|229.222
56|Imp_A25|BRN_A10|232.317
57|Imp_A26|BRN_A10|2633.755
58|Imp_ZL0008|BRN_A10|-1.335
59|Imp_ZLR1|BRN_A10|0.0
0|BRN_A01|BRN_A11|348.736
1|BRN_A02|BRN_A11|710.387
2|BRN_A03|BRN_A11|6.168
3|BRN_A04|BRN_A11|967.541
4|BRN_A05|BRN_A11|1074.75
5|BRN_A06|BRN_A11|19569.5
6|BRN_A07|BRN_A11|12850.8
7|BRN_A08|BRN_A11|11090.7
8|BRN_A09|BRN_A11|11157.2
9|BRN_A10|BRN_A11|3829.51
10|BRN_A11|BRN_A11|3950.49
11|BRN_A12|BRN_A11|29.102
12|BRN_A13|BRN_A11|8135.62
13|BRN_A14|BRN_A11|563.35
14|BRN_A15|BRN_A11|166.731
15|BRN_A16|BRN_A11|7859.17
16|BRN_A17|BRN_A11|2964.32
17|BRN_A18|BRN_A11|632.644
18|BRN_A19|BRN_A11|1940.09
19|BRN_A20|BRN_A11|931.191
20|BRN_A21|BRN_A11|8475.83
21|BRN_A22|BRN_A11|36.445
22|BRN_A23|BRN_A11|190.963
23|BRN_A24|BRN_A11|0.214
24|BRN_A25|BRN_A11|231.245
25|BRN_A26|BRN_A11|0.077
26|BRN_LG01|BRN_A11|544.814
27|BRN_LG02|BRN_A11|-133.24
28|BRN_LH01|BRN_A11|41959.9
29|BRN_LK01|BRN_A11|24213.1
30|BRN_LK02|BRN_A11|10537.3
31|BRN_LK03|BRN_A11|8076.78
32|Imp_A01|BRN_A11|1029.748
33|Imp_A02|BRN_A11|580.252
34|Imp_A03|BRN_A11|1792.771
35|Imp_A04|BRN_A11|1214.987
36|Imp_A05|BRN_A11|4242.465999999999
37|Imp_A06|BRN_A11|9365.765
38|Imp_A07|BRN_A11|5119.82
39|Imp_A08|BRN_A11|9614.300000000001
40|Imp_A09|BRN_A11|6926.57
41|Imp_A10|BRN_A11|926.643
42|Imp_A11|BRN_A11|7458.214
43|Imp_A12|BRN_A11|556.5029999999999
44|Imp_A13|BRN_A11|262.561
45|Imp_A14|BRN_A11|361.762
46|Imp_A15|BRN_A11|201.88400000000001
47|Imp_A16|BRN_A11|348.169
48|Imp_A17|BRN_A11|497.597
49|Imp_A18|BRN_A11|343.804
50|Imp_A19|BRN_A11|691.83
51|Imp_A20|BRN_A11|398.528
52|Imp_A21|BRN_A11|1881.802
53|Imp_A22|BRN_A11|281.11
54|Imp_A23|BRN_A11|692.215
55|Imp_A24|BRN_A11|225.239
56|Imp_A25|BRN_A11|110.748
57|Imp_A26|BRN_A11|680.99
58|Imp_ZL0008|BRN_A11|-1.693
59|Imp_ZLR1|BRN_A11|0.0
0|BRN_A01|BRN_A12|75.007
1|BRN_A02|BRN_A12|6.14
2|BRN_A03|BRN_A12|1597.55
3|BRN_A04|BRN_A12|1044.19
4|BRN_A05|BRN_A12|27.762
5|BRN_A06|BRN_A12|686.733
6|BRN_A07|BRN_A12|11990.6
7|BRN_A08|BRN_A12|3528.89
8|BRN_A09|BRN_A12|56.601
9|BRN_A10|BRN_A12|45.491
10|BRN_A11|BRN_A12|103.909
11|BRN_A12|BRN_A12|1171.19
12|BRN_A13|BRN_A12|2890.68
13|BRN_A14|BRN_A12|5.247
14|BRN_A15|BRN_A12|7.897
15|BRN_A16|BRN_A12|66.222
16|BRN_A17|BRN_A12|46.246
17|BRN_A18|BRN_A12|3.383
18|BRN_A19|BRN_A12|2724.17
19|BRN_A20|BRN_A12|16.731
20|BRN_A21|BRN_A12|82.881
21|BRN_A22|BRN_A12|0.197
22|BRN_A23|BRN_A12|3.714
23|BRN_A24|BRN_A12|1.989
24|BRN_A25|BRN_A12|41.09
25|BRN_A26|BRN_A12|0.668
26|BRN_LG01|BRN_A12|24.18
27|BRN_LG02|BRN_A12|-2.041
28|BRN_LH01|BRN_A12|1690.72
29|BRN_LK01|BRN_A12|653.259
30|BRN_LK02|BRN_A12|102.661
31|BRN_LK03|BRN_A12|283.795
32|Imp_A01|BRN_A12|822.494
33|Imp_A02|BRN_A12|222.591
34|Imp_A03|BRN_A12|513.683
35|Imp_A04|BRN_A12|688.177
36|Imp_A05|BRN_A12|420.673
37|Imp_A06|BRN_A12|356.479
38|Imp_A07|BRN_A12|905.904
39|Imp_A08|BRN_A12|452.01
40|Imp_A09|BRN_A12|703.524
41|Imp_A10|BRN_A12|313.108
42|Imp_A11|BRN_A12|224.585
43|Imp_A12|BRN_A12|170.81
44|Imp_A13|BRN_A12|240.373
45|Imp_A14|BRN_A12|381.589
46|Imp_A15|BRN_A12|218.858
47|Imp_A16|BRN_A12|360.815
48|Imp_A17|BRN_A12|500.496
49|Imp_A18|BRN_A12|306.889
50|Imp_A19|BRN_A12|466.462
51|Imp_A20|BRN_A12|320.105
52|Imp_A21|BRN_A12|811.818
53|Imp_A22|BRN_A12|292.028
54|Imp_A23|BRN_A12|645.558
55|Imp_A24|BRN_A12|234.155
56|Imp_A25|BRN_A12|89.76599999999999
57|Imp_A26|BRN_A12|336.901
58|Imp_ZL0008|BRN_A12|-2.938
59|Imp_ZLR1|BRN_A12|0.0
0|BRN_A01|BRN_A13|53.765
1|BRN_A02|BRN_A13|0.507
2|BRN_A03|BRN_A13|4514.89
3|BRN_A04|BRN_A13|84.663
4|BRN_A05|BRN_A13|114.305
5|BRN_A06|BRN_A13|930.945
6|BRN_A07|BRN_A13|5759.51
7|BRN_A08|BRN_A13|555.212
8|BRN_A09|BRN_A13|3123.5
9|BRN_A10|BRN_A13|131.51
10|BRN_A11|BRN_A13|473.117
11|BRN_A12|BRN_A13|619.289
12|BRN_A13|BRN_A13|47647.5
13|BRN_A14|BRN_A13|10798.1
14|BRN_A15|BRN_A13|69.909
15|BRN_A16|BRN_A13|2490.48
16|BRN_A17|BRN_A13|237.918
17|BRN_A18|BRN_A13|2566.89
18|BRN_A19|BRN_A13|9899.52
19|BRN_A20|BRN_A13|2431.73
20|BRN_A21|BRN_A13|22794.4
21|BRN_A22|BRN_A13|7.372
22|BRN_A23|BRN_A13|1462.0
23|BRN_A24|BRN_A13|0.248
24|BRN_A25|BRN_A13|650.166
25|BRN_A26|BRN_A13|0.111
26|BRN_LG01|BRN_A13|49564.1
27|BRN_LG02|BRN_A13|-7827.29
28|BRN_LH01|BRN_A13|489037.0
29|BRN_LK01|BRN_A13|1055250.0
30|BRN_LK02|BRN_A13|263224.0
31|BRN_LK03|BRN_A13|446690.0
32|Imp_A01|BRN_A13|288.543
33|Imp_A02|BRN_A13|81.36
34|Imp_A03|BRN_A13|7004.438
35|Imp_A04|BRN_A13|266.198
36|Imp_A05|BRN_A13|156.75900000000001
37|Imp_A06|BRN_A13|142.252
38|Imp_A07|BRN_A13|5604.785
39|Imp_A08|BRN_A13|294.26099999999997
40|Imp_A09|BRN_A13|1175.764
41|Imp_A10|BRN_A13|133.707
42|Imp_A11|BRN_A13|1938.0
43|Imp_A12|BRN_A13|63.74
44|Imp_A13|BRN_A13|377.039
45|Imp_A14|BRN_A13|121.17699999999999
46|Imp_A15|BRN_A13|70.981
47|Imp_A16|BRN_A13|126.816
48|Imp_A17|BRN_A13|172.412
49|Imp_A18|BRN_A13|111.172
50|Imp_A19|BRN_A13|265.427
51|Imp_A20|BRN_A13|280.507
52|Imp_A21|BRN_A13|1186.334
53|Imp_A22|BRN_A13|106.101
54|Imp_A23|BRN_A13|365.638
55|Imp_A24|BRN_A13|77.402
56|Imp_A25|BRN_A13|55.605000000000004
57|Imp_A26|BRN_A13|320.89
58|Imp_ZL0008|BRN_A13|-20.132
59|Imp_ZLR1|BRN_A13|0.0
0|BRN_A01|BRN_A14|19547.2
1|BRN_A02|BRN_A14|2.25
2|BRN_A03|BRN_A14|6351.86
3|BRN_A04|BRN_A14|162.41
4|BRN_A05|BRN_A14|4405.48
5|BRN_A06|BRN_A14|126187.0
6|BRN_A07|BRN_A14|321309.0
7|BRN_A08|BRN_A14|195375.0
8|BRN_A09|BRN_A14|175687.0
9|BRN_A10|BRN_A14|40171.4
10|BRN_A11|BRN_A14|54344.1
11|BRN_A12|BRN_A14|214.011
12|BRN_A13|BRN_A14|59877.7
13|BRN_A14|BRN_A14|13960.3
14|BRN_A15|BRN_A14|3961.38
15|BRN_A16|BRN_A14|127139.0
16|BRN_A17|BRN_A14|173563.0
17|BRN_A18|BRN_A14|7318.95
18|BRN_A19|BRN_A14|52084.4
19|BRN_A20|BRN_A14|33736.2
20|BRN_A21|BRN_A14|303989.0
21|BRN_A22|BRN_A14|191.425
22|BRN_A23|BRN_A14|7822.17
23|BRN_A24|BRN_A14|0.699
24|BRN_A25|BRN_A14|5185.14
25|BRN_A26|BRN_A14|0.318
26|BRN_LG01|BRN_A14|4213.64
27|BRN_LG02|BRN_A14|-12685.8
28|BRN_LH01|BRN_A14|211363.0
29|BRN_LK01|BRN_A14|60624.4
30|BRN_LK02|BRN_A14|43721.5
31|BRN_LK03|BRN_A14|27602.6
32|Imp_A01|BRN_A14|1037.45
33|Imp_A02|BRN_A14|284.211
34|Imp_A03|BRN_A14|1037.833
35|Imp_A04|BRN_A14|788.704
36|Imp_A05|BRN_A14|2830.212
37|Imp_A06|BRN_A14|30792.197
38|Imp_A07|BRN_A14|27148.198
39|Imp_A08|BRN_A14|20703.559
40|Imp_A09|BRN_A14|35211.002
41|Imp_A10|BRN_A14|2115.726
42|Imp_A11|BRN_A14|2714.967
43|Imp_A12|BRN_A14|428.262
44|Imp_A13|BRN_A14|304.247
45|Imp_A14|BRN_A14|396.284
46|Imp_A15|BRN_A14|222.191
47|Imp_A16|BRN_A14|401.848
48|Imp_A17|BRN_A14|586.358
49|Imp_A18|BRN_A14|393.465
50|Imp_A19|BRN_A14|1737.198
51|Imp_A20|BRN_A14|1106.919
52|Imp_A21|BRN_A14|18844.251
53|Imp_A22|BRN_A14|337.968
54|Imp_A23|BRN_A14|1522.656
55|Imp_A24|BRN_A14|242.871
56|Imp_A25|BRN_A14|195.455
57|Imp_A26|BRN_A14|1733.226
58|Imp_ZL0008|BRN_A14|2.7
59|Imp_ZLR1|BRN_A14|0.0
0|BRN_A01|BRN_A15|90.173
1|BRN_A02|BRN_A15|38.723
2|BRN_A03|BRN_A15|0.761
3|BRN_A04|BRN_A15|1099.08
4|BRN_A05|BRN_A15|41.64
5|BRN_A06|BRN_A15|671.485
6|BRN_A07|BRN_A15|415.44
7|BRN_A08|BRN_A15|147.106
8|BRN_A09|BRN_A15|784.298
9|BRN_A10|BRN_A15|604.087
10|BRN_A11|BRN_A15|220.549
11|BRN_A12|BRN_A15|1.962
12|BRN_A13|BRN_A15|2262.89
13|BRN_A14|BRN_A15|279.284
14|BRN_A15|BRN_A15|12.499
15|BRN_A16|BRN_A15|699.719
16|BRN_A17|BRN_A15|211.055
17|BRN_A18|BRN_A15|168.507
18|BRN_A19|BRN_A15|619.099
19|BRN_A20|BRN_A15|1204.88
20|BRN_A21|BRN_A15|4852.34
21|BRN_A22|BRN_A15|5.328
22|BRN_A23|BRN_A15|143.545
23|BRN_A24|BRN_A15|0.291
24|BRN_A25|BRN_A15|91.253
25|BRN_A26|BRN_A15|0.121
26|BRN_LG01|BRN_A15|692.526
27|BRN_LG02|BRN_A15|-3272.62
28|BRN_LH01|BRN_A15|10282.9
29|BRN_LK01|BRN_A15|4471.88
30|BRN_LK02|BRN_A15|2563.39
31|BRN_LK03|BRN_A15|1263.46
32|Imp_A01|BRN_A15|832.0360000000001
33|Imp_A02|BRN_A15|246.09
34|Imp_A03|BRN_A15|555.667
35|Imp_A04|BRN_A15|765.864
36|Imp_A05|BRN_A15|545.164
37|Imp_A06|BRN_A15|435.516
38|Imp_A07|BRN_A15|1094.044
39|Imp_A08|BRN_A15|531.793
40|Imp_A09|BRN_A15|1058.579
41|Imp_A10|BRN_A15|393.814
42|Imp_A11|BRN_A15|304.977
43|Imp_A12|BRN_A15|198.629
44|Imp_A13|BRN_A15|267.762
45|Imp_A14|BRN_A15|395.801
46|Imp_A15|BRN_A15|261.625
47|Imp_A16|BRN_A15|1621.449
48|Imp_A17|BRN_A15|1181.17
49|Imp_A18|BRN_A15|320.992
50|Imp_A19|BRN_A15|641.513
51|Imp_A20|BRN_A15|480.395
52|Imp_A21|BRN_A15|1663.746
53|Imp_A22|BRN_A15|306.044
54|Imp_A23|BRN_A15|725.953
55|Imp_A24|BRN_A15|232.988
56|Imp_A25|BRN_A15|104.736
57|Imp_A26|BRN_A15|388.744
58|Imp_ZL0008|BRN_A15|-1.369
59|Imp_ZLR1|BRN_A15|0.0
0|BRN_A01|BRN_A16|796.428
1|BRN_A02|BRN_A16|0.684
2|BRN_A03|BRN_A16|99.276
3|BRN_A04|BRN_A16|4300.31
4|BRN_A05|BRN_A16|1626.31
5|BRN_A06|BRN_A16|17212.5
6|BRN_A07|BRN_A16|11566.3
7|BRN_A08|BRN_A16|4358.21
8|BRN_A09|BRN_A16|12170.7
9|BRN_A10|BRN_A16|2459.25
10|BRN_A11|BRN_A16|4572.69
11|BRN_A12|BRN_A16|6.87
12|BRN_A13|BRN_A16|40566.0
13|BRN_A14|BRN_A16|4596.79
14|BRN_A15|BRN_A16|473.868
15|BRN_A16|BRN_A16|16936.1
16|BRN_A17|BRN_A16|3337.56
17|BRN_A18|BRN_A16|4202.7
18|BRN_A19|BRN_A16|25904.0
19|BRN_A20|BRN_A16|33832.2
20|BRN_A21|BRN_A16|117625.0
21|BRN_A22|BRN_A16|70.517
22|BRN_A23|BRN_A16|2621.59
23|BRN_A24|BRN_A16|0.258
24|BRN_A25|BRN_A16|5003.25
25|BRN_A26|BRN_A16|0.123
26|BRN_LG01|BRN_A16|19098.9
27|BRN_LG02|BRN_A16|-66142.7
28|BRN_LH01|BRN_A16|279943.0
29|BRN_LK01|BRN_A16|133010.0
30|BRN_LK02|BRN_A16|65296.0
31|BRN_LK03|BRN_A16|31981.1
32|Imp_A01|BRN_A16|800.722
33|Imp_A02|BRN_A16|230.12
34|Imp_A03|BRN_A16|855.653
35|Imp_A04|BRN_A16|761.144
36|Imp_A05|BRN_A16|1131.5819999999999
37|Imp_A06|BRN_A16|1559.0610000000001
38|Imp_A07|BRN_A16|3026.261
39|Imp_A08|BRN_A16|1329.559
40|Imp_A09|BRN_A16|6864.494
41|Imp_A10|BRN_A16|963.187
42|Imp_A11|BRN_A16|1726.116
43|Imp_A12|BRN_A16|256.813
44|Imp_A13|BRN_A16|278.61
45|Imp_A14|BRN_A16|365.569
46|Imp_A15|BRN_A16|2358.574
47|Imp_A16|BRN_A16|65104.326
48|Imp_A17|BRN_A16|37933.641
49|Imp_A18|BRN_A16|490.83
50|Imp_A19|BRN_A16|6357.071
51|Imp_A20|BRN_A16|4387.97
52|Imp_A21|BRN_A16|17607.627
53|Imp_A22|BRN_A16|293.808
54|Imp_A23|BRN_A16|1242.558
55|Imp_A24|BRN_A16|229.426
56|Imp_A25|BRN_A16|137.775
57|Imp_A26|BRN_A16|1228.676
58|Imp_ZL0008|BRN_A16|-0.352
59|Imp_ZLR1|BRN_A16|0.0
0|BRN_A01|BRN_A17|2585.54
1|BRN_A02|BRN_A17|1450.82
2|BRN_A03|BRN_A17|7.106
3|BRN_A04|BRN_A17|23490.3
4|BRN_A05|BRN_A17|1893.75
5|BRN_A06|BRN_A17|11713.4
6|BRN_A07|BRN_A17|8309.35
7|BRN_A08|BRN_A17|2443.01
8|BRN_A09|BRN_A17|14445.6
9|BRN_A10|BRN_A17|15904.1
10|BRN_A11|BRN_A17|4141.48
11|BRN_A12|BRN_A17|122.143
12|BRN_A13|BRN_A17|14364.5
13|BRN_A14|BRN_A17|8192.12
14|BRN_A15|BRN_A17|457.463
15|BRN_A16|BRN_A17|17041.1
16|BRN_A17|BRN_A17|4495.1
17|BRN_A18|BRN_A17|5333.28
18|BRN_A19|BRN_A17|25732.2
19|BRN_A20|BRN_A17|37227.7
20|BRN_A21|BRN_A17|243346.0
21|BRN_A22|BRN_A17|443.899
22|BRN_A23|BRN_A17|12076.2
23|BRN_A24|BRN_A17|0.606
24|BRN_A25|BRN_A17|646.303
25|BRN_A26|BRN_A17|0.416
26|BRN_LG01|BRN_A17|9936.22
27|BRN_LG02|BRN_A17|-100565.0
28|BRN_LH01|BRN_A17|140838.0
29|BRN_LK01|BRN_A17|60901.4
30|BRN_LK02|BRN_A17|39028.0
31|BRN_LK03|BRN_A17|19313.0
32|Imp_A01|BRN_A17|859.274
33|Imp_A02|BRN_A17|587.191
34|Imp_A03|BRN_A17|685.421
35|Imp_A04|BRN_A17|1644.473
36|Imp_A05|BRN_A17|2692.1189999999997
37|Imp_A06|BRN_A17|1418.4479999999999
38|Imp_A07|BRN_A17|2958.7000000000003
39|Imp_A08|BRN_A17|1537.347
40|Imp_A09|BRN_A17|6392.234
41|Imp_A10|BRN_A17|1368.14
42|Imp_A11|BRN_A17|1493.66
43|Imp_A12|BRN_A17|261.322
44|Imp_A13|BRN_A17|320.467
45|Imp_A14|BRN_A17|338.639
46|Imp_A15|BRN_A17|189.05599999999998
47|Imp_A16|BRN_A17|355.557
48|Imp_A17|BRN_A17|531.522
49|Imp_A18|BRN_A17|355.109
50|Imp_A19|BRN_A17|1500.808
51|Imp_A20|BRN_A17|2615.256
52|Imp_A21|BRN_A17|15700.43
53|Imp_A22|BRN_A17|287.848
54|Imp_A23|BRN_A17|1309.591
55|Imp_A24|BRN_A17|218.724
56|Imp_A25|BRN_A17|166.319
57|Imp_A26|BRN_A17|694.38
58|Imp_ZL0008|BRN_A17|-10.961
59|Imp_ZLR1|BRN_A17|0.0
0|BRN_A01|BRN_A18|14431.8
1|BRN_A02|BRN_A18|4243.54
2|BRN_A03|BRN_A18|73.276
3|BRN_A04|BRN_A18|128935.0
4|BRN_A05|BRN_A18|532.961
5|BRN_A06|BRN_A18|8685.86
6|BRN_A07|BRN_A18|8772.4
7|BRN_A08|BRN_A18|3230.21
8|BRN_A09|BRN_A18|2990.28
9|BRN_A10|BRN_A18|351.726
10|BRN_A11|BRN_A18|2604.35
11|BRN_A12|BRN_A18|42.901
12|BRN_A13|BRN_A18|96717.2
13|BRN_A14|BRN_A18|3709.49
14|BRN_A15|BRN_A18|618.243
15|BRN_A16|BRN_A18|19902.3
16|BRN_A17|BRN_A18|10261.0
17|BRN_A18|BRN_A18|4167.42
18|BRN_A19|BRN_A18|5753.69
19|BRN_A20|BRN_A18|10112.4
20|BRN_A21|BRN_A18|48434.3
21|BRN_A22|BRN_A18|143.262
22|BRN_A23|BRN_A18|4317.41
23|BRN_A24|BRN_A18|1.042
24|BRN_A25|BRN_A18|1001.48
25|BRN_A26|BRN_A18|0.087
26|BRN_LG01|BRN_A18|4582.93
27|BRN_LG02|BRN_A18|-20660.6
28|BRN_LH01|BRN_A18|92206.4
29|BRN_LK01|BRN_A18|38679.1
30|BRN_LK02|BRN_A18|24342.0
31|BRN_LK03|BRN_A18|13560.9
32|Imp_A01|BRN_A18|3069.592
33|Imp_A02|BRN_A18|5665.213
34|Imp_A03|BRN_A18|621.629
35|Imp_A04|BRN_A18|33679.029
36|Imp_A05|BRN_A18|1827.211
37|Imp_A06|BRN_A18|3098.5780000000004
38|Imp_A07|BRN_A18|3656.08
39|Imp_A08|BRN_A18|2334.695
40|Imp_A09|BRN_A18|4489.399
41|Imp_A10|BRN_A18|388.645
42|Imp_A11|BRN_A18|1060.133
43|Imp_A12|BRN_A18|282.101
44|Imp_A13|BRN_A18|573.143
45|Imp_A14|BRN_A18|298.583
46|Imp_A15|BRN_A18|169.5
47|Imp_A16|BRN_A18|315.517
48|Imp_A17|BRN_A18|465.223
49|Imp_A18|BRN_A18|255.559
50|Imp_A19|BRN_A18|1719.931
51|Imp_A20|BRN_A18|670.031
52|Imp_A21|BRN_A18|10219.55
53|Imp_A22|BRN_A18|253.368
54|Imp_A23|BRN_A18|1051.58
55|Imp_A24|BRN_A18|183.148
56|Imp_A25|BRN_A18|136.867
57|Imp_A26|BRN_A18|800.496
58|Imp_ZL0008|BRN_A18|-6.314
59|Imp_ZLR1|BRN_A18|0.0
0|BRN_A01|BRN_A19|442.002
1|BRN_A02|BRN_A19|10.676
2|BRN_A03|BRN_A19|2235.26
3|BRN_A04|BRN_A19|749.497
4|BRN_A05|BRN_A19|1101.86
5|BRN_A06|BRN_A19|13126.7
6|BRN_A07|BRN_A19|108042.0
7|BRN_A08|BRN_A19|11296.7
8|BRN_A09|BRN_A19|14398.0
9|BRN_A10|BRN_A19|22749.4
10|BRN_A11|BRN_A19|3911.81
11|BRN_A12|BRN_A19|592.145
12|BRN_A13|BRN_A19|71563.0
13|BRN_A14|BRN_A19|13431.2
14|BRN_A15|BRN_A19|944.523
15|BRN_A16|BRN_A19|17779.1
16|BRN_A17|BRN_A19|22617.9
17|BRN_A18|BRN_A19|8007.76
18|BRN_A19|BRN_A19|42826.3
19|BRN_A20|BRN_A19|44943.2
20|BRN_A21|BRN_A19|145023.0
21|BRN_A22|BRN_A19|304.843
22|BRN_A23|BRN_A19|4753.03
23|BRN_A24|BRN_A19|0.536
24|BRN_A25|BRN_A19|2905.04
25|BRN_A26|BRN_A19|0.246
26|BRN_LG01|BRN_A19|34.019
27|BRN_LG02|BRN_A19|-14321.9
28|BRN_LH01|BRN_A19|117638.0
29|BRN_LK01|BRN_A19|46522.2
30|BRN_LK02|BRN_A19|22836.4
31|BRN_LK03|BRN_A19|18479.1
32|Imp_A01|BRN_A19|804.098
