"Country or Area","SNA93 Table Code","Sub Item","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA system","Value","Value Footnotes"
"Albania","2.3","Manufacturing (D)"," ","Output, at basic prices","P.1","2010","100","lek","1993","289342173866.293",""
"Albania","2.3","Manufacturing (D)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","1000","lek","2008","180330456214.577",""
"Albania","2.3","Manufacturing (D)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","100","lek","1993","202198580385.161",""
"Albania","2.3","Manufacturing (D)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","1000","lek","2008","75145169220.8599",""
"Albania","2.3","Manufacturing (D)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","100","lek","1993","87143593481.1312",""
"Albania","2.3","Electricity, gas and water supply (E)"," ","Output, at basic prices","P.1","2010","1000","lek","2008","59184254884.727",""
"Albania","2.3","Electricity, gas and water supply (E)"," ","Output, at basic prices","P.1","2010","100","lek","1993","87931108958.3062",""
"Albania","2.3","Electricity, gas and water supply (E)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","1000","lek","2008","13242564125.7598",""
"Albania","2.3","Electricity, gas and water supply (E)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","100","lek","1993","61562580810.3202",""
"Albania","2.3","Electricity, gas and water supply (E)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","1000","lek","2008","45941690758.9672",""
"Albania","2.3","Electricity, gas and water supply (E)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","100","lek","1993","26368528147.986",""
"Albania","2.3","Construction (F)"," ","Output, at basic prices","P.1","2010","1000","lek","2008","441000386874.896",""
"Albania","2.3","Construction (F)"," ","Output, at basic prices","P.1","2010","100","lek","1993","399049849794.197",""
"Albania","2.3","Construction (F)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","1000","lek","2008","283661589754.203",""
"Albania","2.3","Construction (F)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","100","lek","1993","279076799612.84",""
"Albania","2.3","Construction (F)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","1000","lek","2008","157338797120.693",""
"Albania","2.3","Construction (F)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","100","lek","1993","119973050181.358",""
"Albania","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Output, at basic prices","P.1","2010","1000","lek","2008","259740954324.837",""
"Albania","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Output, at basic prices","P.1","2010","100","lek","1993","407018282352.096",""
"Albania","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","1000","lek","2008","100380422607.247",""
"Albania","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","100","lek","1993","177251613004.585",""
"Albania","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","1000","lek","2008","159360531717.59",""
"Albania","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","100","lek","1993","229766669347.511",""
"Albania","2.3","Transport, storage and communications (I)"," ","Output, at basic prices","P.1","2010","1000","lek","2008","178318608976.29",""
"Albania","2.3","Transport, storage and communications (I)"," ","Output, at basic prices","P.1","2010","100","lek","1993","225057950477.112",""
"Albania","2.3","Transport, storage and communications (I)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","1000","lek","2008","104669437825.742",""
"Albania","2.3","Transport, storage and communications (I)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","100","lek","1993","121078966230.813",""
"Albania","2.3","Transport, storage and communications (I)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","1000","lek","2008","73649171150.5484",""
"Albania","2.3","Transport, storage and communications (I)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","100","lek","1993","103978984246.299",""
"Albania","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Output, at basic prices","P.1","2010","1000","lek","2008","208801280467.551",""
"Albania","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Output, at basic prices","P.1","2010","100","lek","1993","256932086251.681",""
"Albania","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","1000","lek","2008","66922149942.8671",""
"Albania","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","100","lek","1993","102510367515.456",""
"Albania","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","1000","lek","2008","141879130524.683",""
"Albania","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","100","lek","1993","154421718736.225",""
"Albania","2.3","Public administration and defense; compulsory social security (L)"," ","Output, at basic prices","P.1","2010","1000","lek","2008","72079046864.1452",""
"Albania","2.3","Public administration and defense; compulsory social security (L)"," ","Output, at basic prices","P.1","2010","100","lek","1993","66403366875.0778",""
"Albania","2.3","Public administration and defense; compulsory social security (L)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","1000","lek","2008","23762825054.2449",""
"Albania","2.3","Public administration and defense; compulsory social security (L)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","100","lek","1993","21618503729.38",""
"Albania","2.3","Public administration and defense; compulsory social security (L)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","1000","lek","2008","48316221809.9004",""
"Albania","2.3","Public administration and defense; compulsory social security (L)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","100","lek","1993","44784863145.6978",""
"Albania","2.3","Education; health and social work; other community, social and personal services (M+N+O)"," ","Output, at basic prices","P.1","2010","1000","lek","2008","191275049173.347",""
"Albania","2.3","Education; health and social work; other community, social and personal services (M+N+O)"," ","Output, at basic prices","P.1","2010","100","lek","1993","169872234320.431",""
"Albania","2.3","Education; health and social work; other community, social and personal services (M+N+O)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","1000","lek","2008","71289478764.622",""
"Albania","2.3","Education; health and social work; other community, social and personal services (M+N+O)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2010","100","lek","1993","68012327618.3008",""
"Albania","2.3","Education; health and social work; other community, social and personal services (M+N+O)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","1000","lek","2008","119985570408.725",""
"Albania","2.3","Education; health and social work; other community, social and personal services (M+N+O)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","100","lek","1993","101859906702.13",""
"Albania","2.3","Total Economy"," ","Output, at basic prices","P.1","2009","1000","lek","2008","1985396432985.03",""
"Albania","2.3","Total Economy"," ","Output, at basic prices","P.1","2009","100","lek","1993","2137158169441.66",""
"Albania","2.3","Total Economy"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","1000","lek","2008","995600160323.985",""
"Albania","2.3","Total Economy"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","100","lek","1993","1108639234381.15",""
"Albania","2.3","Total Economy"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","1000","lek","2008","989796272661.048",""
"Albania","2.3","Total Economy"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","100","lek","1993","1028518935060.52",""
"Albania","2.3","Total Economy"," ","Total Economy only: Adjustment for FISIM (if FISIM is not distributed to uses)","P.119","2009","100","lek","1993","43343899040.1816",""
"Albania","2.3","Total Economy","","Gross fixed capital formation","P.51","2009","1000","lek","2008","374169000000",""
"Albania","2.3","Total Economy","","Gross fixed capital formation","P.51","2009","100","lek","1993","491989760000",""
"Albania","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Output, at basic prices","P.1","2009","1000","lek","2008","274992704330.376",""
"Albania","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Output, at basic prices","P.1","2009","100","lek","1993","274992704330.376",""
"Albania","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","1000","lek","2008","82875417193.7005",""
"Albania","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","100","lek","1993","82729688952.4699",""
"Albania","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","1000","lek","2008","192117287136.675",""
"Albania","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","100","lek","1993","192263015377.906",""
"Albania","2.3","Agriculture, hunting and related service activities (01)"," ","Output, at basic prices","P.1","2009","1000","lek","2008","270481931884.024",""
"Albania","2.3","Agriculture, hunting and related service activities (01)"," ","Output, at basic prices","P.1","2009","100","lek","1993","270481931884.024",""
"Albania","2.3","Agriculture, hunting and related service activities (01)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","1000","lek","2008","80279579477.6332",""
"Albania","2.3","Agriculture, hunting and related service activities (01)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","100","lek","1993","80155780329.8099",""
"Albania","2.3","Agriculture, hunting and related service activities (01)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","1000","lek","2008","190202352406.391",""
"Albania","2.3","Agriculture, hunting and related service activities (01)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","100","lek","1993","190326151554.214",""
"Albania","2.3","Fishing (B)"," ","Output, at basic prices","P.1","2009","1000","lek","2008","4510772446.35193",""
"Albania","2.3","Fishing (B)"," ","Output, at basic prices","P.1","2009","100","lek","1993","4510772446.35193",""
"Albania","2.3","Fishing (B)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","1000","lek","2008","2595837716.06729",""
"Albania","2.3","Fishing (B)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","100","lek","1993","2573908622.65993",""
"Albania","2.3","Fishing (B)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","1000","lek","2008","1914934730.28464",""
"Albania","2.3","Fishing (B)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","100","lek","1993","1936863823.692",""
"Albania","2.3","Mining and quarrying (C)"," ","Output, at basic prices","P.1","2009","1000","lek","2008","40103694861.3943",""
"Albania","2.3","Mining and quarrying (C)"," ","Output, at basic prices","P.1","2009","100","lek","1993","30849875040.272",""
"Albania","2.3","Mining and quarrying (C)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","1000","lek","2008","20338473814.1965",""
"Albania","2.3","Mining and quarrying (C)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","100","lek","1993","20733299279.3228",""
"Albania","2.3","Mining and quarrying (C)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","1000","lek","2008","19765221047.1978",""
"Albania","2.3","Mining and quarrying (C)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","100","lek","1993","10116575760.9492",""
