Table Code,Country Code,Year,ISIC,Note Class,Note
,404,2018,,Concepts and definitions,Output excludes value of goods shipped in the same condition as received less the amount paid for these goods.
,404,2018,,Concepts and definitions,"Wages and salaries includes employers' contributions (in respect of their employees) paid to social security, pension and insurance schemes as well as the benefits received by employees under these schemes and severance and termination pay."
,404,2019,,Table Note,Number of persons engaged
,404,2019,,Table Note,Output at basic prices
,404,2019,,Scope,All establishments with five or more persons engaged.
,404,2019,,Adjusted for non-response,Yes (response rate: approximately 70%).
,404,2019,,Method of data collection,"Mail questionnaires, direct interviews in the field and on-line survey (self entry)."
,404,2019,,Type of enumeration,Sample survey.
,404,2019,,Related national publications,"Statistical Abstract and Economic Survey Report (annual), both published by the Kenya National Bureau of Statistics, Nairobi."
,404,2019,,Source,Annual industrial survey.
,404,2019,,Concepts and definitions,Output excludes value of goods shipped in the same condition as received less the amount paid for these goods.
,404,2019,,Concepts and definitions,"Wages and salaries includes employers' contributions (in respect of their employees) paid to social security, pension and insurance schemes as well as the benefits received by employees under these schemes and severance and termination pay."
,404,2020,,Table Note,Number of persons engaged
,404,2020,,Table Note,Output at basic prices
,404,2020,,Source,Annual industrial survey.
,404,2020,,Adjusted for non-response,Yes (response rate: approximately 70%).
,404,2020,,Type of enumeration,Sample survey.
,404,2020,,Related national publications,"Statistical Abstract and Economic Survey Report (annual), both published by the Kenya National Bureau of Statistics, Nairobi."
,404,2020,,Method of data collection,"Mail questionnaires, direct interviews in the field and on-line survey (self entry)."
,404,2020,,Scope,All establishments with five or more persons engaged.
,404,2020,,Concepts and definitions,Output excludes value of goods shipped in the same condition as received less the amount paid for these goods.
,404,2020,,Concepts and definitions,"Wages and salaries includes employers' contributions (in respect of their employees) paid to social security, pension and insurance schemes as well as the benefits received by employees under these schemes and severance and termination pay."
20,404,2009,,Table Note,Value added at basic prices
20,404,2009,,Footnote,Data were derived from the official website.
20,404,2009,181,Concepts and definitions,181 includes publishing.
20,404,2010,,Table Note,Value added at basic prices
20,404,2010,,Footnote,Data were derived from the official website.
20,404,2010,181,Concepts and definitions,181 includes publishing.
20,404,2011,,Table Note,Value added at basic prices
20,404,2011,,Footnote,Data were derived from the official website.
20,404,2011,181,Concepts and definitions,181 includes publishing.
20,404,2012,,Table Note,Value added at basic prices
20,404,2012,,Footnote,Data were derived from the official website.
20,404,2012,181,Concepts and definitions,181 includes publishing.
20,404,2013,,Table Note,Value added at basic prices
20,404,2013,,Footnote,Data were derived from the official website.
20,404,2013,181,Concepts and definitions,181 includes publishing.
20,404,2014,,Table Note,Value added at basic prices
20,404,2014,,Footnote,Data were derived from the official website.
20,404,2014,181,Concepts and definitions,181 includes publishing.
20,404,2015,,Table Note,Value added at basic prices
20,404,2015,181,Concepts and definitions,181 includes publishing.
20,404,2016,,Table Note,Value added at basic prices
20,404,2016,,Special note,Methodological break in 2016.
20,404,2017,,Table Note,Value added at basic prices
20,404,2018,,Table Note,Value added at basic prices
20,404,2019,,Table Note,Value added at basic prices
20,404,2020,,Table Note,Value added at basic prices
,410,,,Reference Period,Calendar year.
,410,,,Scope,Establishments with 10 or more workers.
,410,,,Source,Mining and manufacturing survey; economic census.
,410,,,Concepts and definitions,Estimates for output are not adjusted for goods purchased and sold in the same condition during the year; works in progress and own-account capital production are not included.
,410,,,Adjusted for non-response,Yes.
,410,,,Deviations from ISIC,Data presented in ISIC (Revision 4) were originally classified according to the national NACE-related classification system (KSIC).
,410,,,Method of data collection,"Direct interview in the field, mail questionnaires and online survey."
,410,,,Type of enumeration,Complete enumeration.
,410,,,Related national publications,"Korea Statistical Yearbook, published by Statistics Korea, Daejeon."
,410,,,Footnote,Number of employees includes home workers.
,410,2007,,Table Note,Output at producers' prices
,410,2007,,Data Supplier,"Statistics Korea, Daejeon.
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,410,2007,,Footnote,Data derived from OECD database refer to Gross investment in tangible goods only.
,410,2008,,Table Note,Output at producers' prices
,410,2008,,Data Supplier,"Statistics Korea, Daejeon.
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,410,2008,,Footnote,Data derived from OECD database refer to Gross investment in tangible goods only.
,410,2009,,Table Note,Output at producers' prices
,410,2009,,Data Supplier,"Statistics Korea, Daejeon.
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,410,2009,,Footnote,Data derived from OECD database refer to Gross investment in tangible goods only.
,410,2010,,Table Note,Output at producers' prices
,410,2010,,Data Supplier,"Statistics Korea, Daejeon.
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,410,2010,,Special note,Methodological break in 2010.
,410,2011,,Table Note,Output at producers' prices
,410,2011,,Concepts and definitions,No deviations from the standard UN concepts and definitions are reported.
,410,2011,,Data Supplier,"Statistics Korea, Daejeon.
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,410,2011,,Footnote,Data derived from OECD database refer to Gross investment in tangible goods only.
,410,2012,,Table Note,Output at producers' prices
,410,2012,,Data Supplier,"Statistics Korea, Daejeon.
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,410,2012,,Concepts and definitions,No deviations from the standard UN concepts and definitions are reported.
,410,2012,,Footnote,Data derived from OECD database refer to Gross investment in tangible goods only.
,410,2013,,Table Note,Output at producers' prices
,410,2013,,Concepts and definitions,No deviations from the standard UN concepts and definitions are reported.
,410,2013,,Data Supplier,"Statistics Korea, Daejeon.
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,410,2013,,Footnote,Data derived from OECD database refer to Gross investment in tangible goods only.
,410,2014,,Table Note,Output at producers' prices
,410,2014,,Concepts and definitions,No deviations from the standard UN concepts and definitions are reported.
,410,2014,,Data Supplier,"Statistics Korea, Daejeon.
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,410,2014,,Footnote,Data derived from OECD database refer to Gross investment in tangible goods only.
,410,2015,,Table Note,Output at producers' prices
,410,2015,,Data Supplier,"Statistics Korea, Daejeon.
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,410,2015,,Concepts and definitions,No deviations from the standard UN concepts and definitions are reported.
,410,2015,,Special note,Methodological break in 2015.
,410,2015,,Footnote,Data derived from OECD database refer to Gross investment in tangible goods only.
,410,2016,,Table Note,Output at producers' prices
,410,2016,,Concepts and definitions,No deviations from the standard UN concepts and definitions are reported.
,410,2016,,Data Supplier,"Statistics Korea, Daejeon."
,410,2016,,Footnote,"Gross fixed capital formation excludes Intellectual property products of R&D, computer software, databases, etc."
,410,2017,,Table Note,Output at producers' prices
,410,2017,,Concepts and definitions,No deviations from the standard UN concepts and definitions are reported.
,410,2017,,Data Supplier,"Statistics Korea, Daejeon."
,410,2017,,Footnote,"Gross fixed capital formation excludes Intellectual property products of R&D, computer software, databases, etc."
